ID,Checked,Comments,Name,Formula,Annot. Source: Predicted Compositions,Annot. Source: mzCloud Search,Annot. Source: mzVault Search,Annot. Source: ChemSpider Search,Annot. Source: SIRIUS Formulas,Annot. Source: SIRIUS Structures,Annot. Source: SIRIUS De-Novo Structures,# Annots.: Predicted Compositions,# Annots.: mzCloud Search,# Annots.: mzVault Search,# Annots.: ChemSpider Search,# Annots.: SIRIUS Formulas,# Annots.: SIRIUS Structures,# Annots.: SIRIUS De-Novo Structures,Annot. DeltaMass [Da],Annot. DeltaMass [ppm],Calc. MW,m/z,Reference Ion,RT [min],Area (Max.),Top CSI Score,Top CSI Tanimoto Sim.,Top CSI Exact Confidence,Top CSI Approx. Confidence,Top ClassyFire Superclass,Top ClassyFire Class,Top ClassyFire Subclass,CSI Rank,PubChem CID,HMDB ID,KEGG ID,DSSTox ID,InChIKey,mzCloud Best Match,mzCloud Best Match Confidence,mzVault Best Match,mzVault Library Match: NIST_2023_MSMS_HR1,mzVault Library Match: NIST_2023_MSMS_HR2,Polarity,MS2,MS2 Purity [%],control_1_6wks_6wks_flush_1_exudate_Organic,control_1_6wks_6wks_flush_2_exudate_Organic,control_1_15wks_15wks_flush_1_exudate_Organic,control_1_15wks_15wks_flush_2_exudate_Organic,control_2_6wks_6wks_flush_1_exudate_Organic,control_2_6wks_6wks_flush_2_exudate_Organic,control_2_15wks_15wks_flush_1_exudate_Organic,control_2_15wks_15wks_flush_2_exudate_Organic,JM0034dot001_6wks_flush_1_exudate_Organic,JM0034dot001_6wks_flush_2_exudate_Organic,JM0034dot001_15wks_flush_1_exudate_Organic,JM0034dot001_15wks_flush_2_exudate_Organic,JM0062dot001_6wks_flush_1_exudate_Organic,JM0062dot001_6wks_flush_2_exudate_Organic,JM0062dot001_15wks_flush_1_exudate_Organic,JM0062dot001_15wks_flush_2_exudate_Organic,JPN-2011-004_15wks_flush_1_exudate_Organic,JPN-2011-004_15wks_flush_2_exudate_Organic,JPN-2011-023_15wks_flush_1_exudate_Organic,JPN-2011-023_15wks_flush_2_exudate_Organic,JY025_15wks_flush_1_exudate_Organic,JY025_15wks_flush_2_exudate_Organic,JY027_15wks_flush_1_exudate_Organic,JY027_15wks_flush_2_exudate_Organic,KMS062_15wks_flush_1_exudate_Organic,KMS062_15wks_flush_2_exudate_Organic,KMS113_6wks_flush_1_exudate_Organic,KMS113_6wks_flush_2_exudate_Organic,KMS113_15wks_flush_1_exudate_Organic,KMS113_15wks_flush_2_exudate_Organic,PI417947_6wks_flush_1_exudate_Organic,PI417947_6wks_flush_2_exudate_Organic,PI417947_15wks_flush_1_exudate_Organic,PI417947_15wks_flush_2_exudate_Organic,PMS-165_6wks_flush_1_exudate_Organic,PMS-165_6wks_flush_2_exudate_Organic,PMS-165_15wks_flush_1_exudate_Organic,PMS-165_15wks_flush_2_exudate_Organic,PMS-182_6wks_flush_1_exudate_Organic,PMS-182_6wks_flush_2_exudate_Organic,PMS-182_15wks_flush_1_exudate_Organic,PMS-182_15wks_flush_2_exudate_Organic,PMS-546_6wks_flush_1_exudate_Organic,PMS-546_6wks_flush_2_exudate_Organic,PMS-546_15wks_flush_1_exudate_Organic,PMS-546_15wks_flush_2_exudate_Organic,UI10-00009_15wks_flush_1_exudate_Organic,UI10-00009_15wks_flush_2_exudate_Organic,UI11-00002_6wks_flush_1_exudate_Organic,UI11-00002_6wks_flush_2_exudate_Organic,UI11-00002_15wks_flush_1_exudate_Organic,UI11-00002_15wks_flush_2_exudate_Organic,UI14-00019_6wks_flush_1_exudate_Organic,UI14-00019_6wks_flush_2_exudate_Organic,UI14-00019_15wks_flush_1_exudate_Organic,UI14-00019_15wks_flush_2_exudate_Organic,UI25-00001_6wks_flush_1_exudate_Organic,UI25-00001_6wks_flush_2_exudate_Organic,UI25-00001_15wks_flush_1_exudate_Organic,UI25-00001_15wks_flush_2_exudate_Organic
634,FALSE,,,,No results,No results,No results,Unused,No results,No results,No results,0,0,0,4,0,0,0,0,,344.07419,173.04437,[M+2H]+2,13.021,51849.81107,,,,,,,,,,,,,,,,,No matches found,No matches found,+,No MS2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51849.81107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635,FALSE,,,C2 H8 F N2 O4 P,No match,No results,No results,No results,Full match,No results,Full match,1,0,0,0,3,0,10,-0.00015,-0.88,174.02042,175.02769,[M+H]+1,0.317,2421901.801,,,,,Organic nitrogen compounds,Organonitrogen compounds,,,,,,,,,,,No matches found,No matches found,+,DDA for preferred ion,20.72276702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2421901.801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636,FALSE,,,C7 H10 O5,Full match,No results,No results,Full match,No results,No results,No results,2,0,0,13,0,0,0,-0.00018,-1.03,174.05264,175.05992,[M+H]+1,21.228,23531581.5,,,,,,,,,,,,,,,,,No matches found,No matches found,+,No MS2,,23531581.5,1491410.666,0,0,0,0,0,0,0,1737260.765,473617.2533,468013.5115,0,0,1657729.44,0,0,0,0,1790073.05,1539244.135,0,0,1491798.636,0,0,0,2041779.524,1804744.314,0,0,0,0,0,0,1578226.439,0,1618808.708,0,0,0,0,0,0,0,0,1899450.73,0,1664135.328,0,2205270.565,2201819.571,0,0,0,0,1969820.28,0,1709167.635,1901924.239
637,FALSE,,3-Phenylprop-2-ynyl acetate,C11 H10 O2,Full match,No results,No results,Partial match,Full match,Full match,Partial match,2,0,0,5,3,10,10,-0.0001,-0.6,174.06797,175.07525,[M+H]+1,18.153,1154109.178,-65.95,0.3,0.15,0.15,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,1,326641,,,DTXSID70315971,COAMNQXIYTUGMM,,,,No matches found,No matches found,+,DDA for preferred ion,12.9446797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080219.608,0,0,0,1127488.522,0,0,0,0,0,0,0,1154109.178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
638,FALSE,,4-(4-Methylphenyl)pentanoic acid,C12 H16 O2,Full match,Full match,No results,Not the top hit,Full match,Partial match,Partial match,1,1,0,29,3,10,10,-8.00E-05,-0.4,192.11495,175.11166,[M+H-H2O]+1,25.495,2031259.756,-112.83,0.56,0.2,0.2,Benzenoids,Benzene and substituted derivatives,Toluenes,,,,,,WSXBHPNNXXHZAP-UHFFFAOYSA-N,78.9,74.4,,No matches found,No matches found,+,DDA for other ion,69.33077306,0,1332789.314,0,1966723.537,0,1639055.237,1828630.589,2031259.756,0,1233597.369,1767868.126,1506353.759,797762.3147,1142873.165,1550873.806,948955.6932,0,0,1077670.871,0,1172989.815,982129.3184,1095086.414,493284.7566,0,0,0,0,1864154.937,1177504.388,0,0,0,0,1427474.227,0,1462338.042,1427049.176,0,0,0,0,0,0,1512233.601,0,0,1132538.218,0,0,0,975368.7024,546454.9036,444661.7376,1059814.247,732770.1142,0,293626.8894,0,1476503.338
639,FALSE,,,C13 H18,Full match,No results,No results,Full match,No results,No results,No results,1,0,0,4,0,0,0,-0.00013,-0.76,174.14072,175.14799,[M+H]+1,0.566,2891842.736,,,,,,,,,,,,,,,,,No matches found,No matches found,+,No MS2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2891842.736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
640,FALSE,,,,No results,No results,No results,No results,No results,No results,No results,0,0,0,0,0,0,0,0,,173.11319,174.12047,[M+H]+1,12.42,266246.3392,,,,,,,,,,,,,,,,,No matches found,No matches found,+,No MS2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47508.59376,0,0,0,0,0,55309.04221,0,0,0,75376.90397,78746.15639,0,0,69135.3844,0,0,0,0,0,43212.68539,0,0,0,0,266246.3392,0,0,0,0,0,0,0,0,0,0,0
641,FALSE,,,,No results,No results,No results,No results,No results,No results,No results,0,0,0,0,0,0,0,0,,173.11337,174.12065,[M+H]+1,17.149,52083.84212,,,,,,,,,,,,,,,,,No matches found,No matches found,+,No MS2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47471.1189,0,0,0,0,0,0,0,0,0,0,52083.84212,0,0,0,54926.41797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642,FALSE,,,C7 H12 Cl N O3,Full match,No results,No results,No results,No results,No results,No results,2,0,0,0,0,0,0,-0.00014,-0.75,193.05043,194.05769,[M+H]+1,14.807,2281064.461,,,,,,,,,,,,,,,,,No matches found,No matches found,+,No MS2,,0,0,0,0,0,0,0,0,2281064.461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643,FALSE,,,C10 H9 N O2,Full match,No results,No results,Full match,No results,No results,No results,1,0,0,13,0,0,0,-9.00E-05,-0.49,175.06324,176.07052,[M+H]+1,12.744,1581409.877,,,,,,,,,,,,,,,,,No matches found,No matches found,+,No MS2,,0,0,0,0,0,0,0,0,1581409.877,0,1144359.044,0,1120641.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
644,FALSE,,,,No results,No results,No results,Unused,No results,No results,No results,0,0,0,1,0,0,0,0,,175.09962,176.1069,[M+H]+1,19.044,272267.8579,,,,,,,,,,,,,,,,,No matches found,No matches found,+,No MS2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272267.8579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159615.4664,0,0,0,0,0,0,0,0,0,0,0,0,0,0
645,FALSE,,,C H6 F N2 O5 P,No match,No results,No results,No results,Full match,No results,Full match,2,0,0,0,6,0,10,-6.00E-05,-0.36,175.99977,177.00705,[M+H]+1,0.164,9597214.202,,,,,Organometallic compounds,Organometalloid compounds,Organoarsenic compounds,,,,,,,,,,No matches found,No matches found,+,DDA for preferred ion,26.84606991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9597214.202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
646,FALSE,,,,No results,No results,No results,No results,No results,No results,No results,0,0,0,0,0,0,0,0,,175.13711,176.14438,[M+H]+1,23.946,234052.4377,,,,,,,,,,,,,,,,,No matches found,No matches found,+,No MS2,,0,0,0,234052.4377,0,0,0,0,0,0,0,0,180671.9982,0,0,0,204638.6178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214034.7044,0,0,0,163411.8591,0,0,0,0,0,0,0,0,0,220096.4274,0,0,0,0,0,0,0
647,FALSE,,,C23 H20 N4,Full match,No results,No results,No match,No results,No results,No results,2,0,0,1,0,0,0,-0.00156,-4.42,352.16724,177.0909,[M+2H]+2,19.839,1883924.691,,,,,,,,,,,,,,,,,No matches found,No matches found,+,No MS2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1883924.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
648,FALSE,,"3-(3-Hydroxy-2-methylpropoxy)-2,2-dimethylpropan-1-ol",C9 H20 O3,Full match,No results,No results,No results,Full match,Full match,Full match,1,0,0,0,1,10,10,-0.00011,-0.65,176.14113,177.14841,[M+H]+1,21.062,2930677.694,-58.37,0.64,0.38,0.38,Organic oxygen compounds,Organooxygen compounds,Ethers,1,90146680,,,,XOICWAUSHYNMGC,,,,No matches found,No matches found,+,DDA for preferred ion,70.09635226,134277.4995,169751.2667,0,2930677.694,0,213463.084,0,2659030.95,281401.3292,594669.5715,595977.2304,418993.5264,188893.7943,334027.8844,260900.8513,172298.157,0,142278.9328,0,0,113918.1655,0,0,0,0,0,0,361423.2914,245422.9738,187750.9088,0,0,0,0,105498.4653,135299.6855,0,0,0,0,0,0,0,75394.58746,127717.5434,97527.3036,0,4433603.268,0,0,0,0,122857.796,0,0,0,0,173324.3534,0,0
649,FALSE,,,C6 H8 O6,Full match,No results,No results,Full match,No results,No results,No results,1,0,0,22,0,0,0,0.00034,1.93,176.03243,177.0397,[M+H]+1,16.225,183974.1654,,,,,,,,,,,,,,,,,No matches found,No matches found,+,No MS2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138247.269,0,0,0,0,0,0,183974.1654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650,FALSE,,,C13 H20,Full match,No results,No results,Full match,No results,No results,No results,1,0,0,3,0,0,0,-0.0001,-0.55,176.1564,177.16368,[M+H]+1,19.583,2194773.049,,,,,,,,,,,,,,,,,No matches found,No matches found,+,No MS2,,0,0,0,2448327.184,0,0,0,0,1580861.348,0,2194773.049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
651,FALSE,,,,No results,No results,No results,Unused,No results,No results,No results,0,0,0,1,0,0,0,0,,353.16867,177.59161,[M+2H]+2,20.265,176925.2734,,,,,,,,,,,,,,,,,No matches found,No matches found,+,No MS2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176925.2734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
652,FALSE,,,,No results,No results,No results,No results,No results,No results,No results,0,0,0,0,0,0,0,0,,175.05608,176.06335,[M+H]+1,16.537,95087.11806,,,,,,,,,,,,,,,,,No matches found,No matches found,+,No MS2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95087.11806,0,0,0,0,0,0,0,0,0,0,0,0,0
653,FALSE,,,C2 H N3 O3 P2,Full match,No results,No results,No results,No results,No results,No results,1,0,0,0,0,0,0,-0.00032,-1.82,176.94899,177.95627,[M+H]+1,0.778,58299.77758,,,,,,,,,,,,,,,,,No matches found,No matches found,+,No MS2,,0,0,0,0,0,0,0,58299.77758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
654,FALSE,,,C3 H2 N3 O4 P,Full match,No results,No results,No results,No results,No results,No results,1,0,0,0,0,0,0,-0.00034,-1.94,174.97795,175.98523,[M+H]+1,1.537,65066.00493,,,,,,,,,,,,,,,,,No matches found,No matches found,+,No MS2,,0,0,65066.00493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
655,FALSE,,((2-Amino-3-((2-amino-3-((carboxymethyl)amino)-3-oxopropyl)dithio)propanoyl)amino)acetic acid,C10 H18 N4 O6 S2,No match,No results,No results,No results,Not the top hit,Full match,No match,2,0,0,0,10,2,10,-0.00142,-4.01,354.06535,178.03995,[M+2H]+2,16.199,3648355.922,-268.22,0.24,0.03,0.03,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,1,14308144,HMDB0242125,,DTXSID901312889,KDJVKDYFFTWHBO,,,,No matches found,No matches found,+,DDA for other ion,62.85187355,725503.3582,1034232.61,0,1818904.351,0,855655.8213,0,1322138.704,2388940.302,0,3194253.407,2674907.777,2637454.565,2671302.924,1737281.582,3077720.567,0,1698562.63,2127372.501,2396518.88,1888739.339,2720283.81,0,54211.86448,0,1280795.99,2827241.137,3391615.142,2376217.761,3093451.405,0,0,0,0,708987.0862,791407.3532,0,0,0,356440.6184,513004.4452,754095.196,433017.3457,0,0,0,1317612.572,0,2816706.756,3641763.483,2702868.184,2294590.541,2269682.673,3503646.952,0,2397370.781,0,3184580.687,2308984.407,3648355.922
656,FALSE,,,C7 H12 Cl N O2,Full match,No results,No results,No results,No results,No results,No results,2,0,0,0,0,0,0,-0.00012,-0.67,177.05554,178.06281,[M+H]+1,4.505,4665581.085,,,,,,,,,,,,,,,,,No matches found,No matches found,+,No MS2,,153065.528,0,7053930.007,0,0,0,5495305.48,424468.5601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1739037.389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1842718.891,71667.42219,0,0,1734802.694,0
657,FALSE,,,C8 H16 Cl N O,Full match,No results,No results,No results,No results,No results,No results,2,0,0,0,0,0,0,-0.00011,-0.6,177.09194,178.09921,[M+H]+1,19.182,434768.9584,,,,,,,,,,,,,,,,,No matches found,No matches found,+,No MS2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193813.6661,0,0,0,207482.4417,0,0,0,0,0,0,434768.9584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
658,FALSE,,,C4 H12 N5 O P,Invalid mass,No results,No results,No match,No results,No results,No results,1,0,0,8,0,0,0,0.00092,5.21,177.07887,178.08615,[M+H]+1,13.901,79693.68809,,,,,,,,,,,,,,,,,No matches found,No matches found,+,No MS2,,0,0,0,0,0,0,82356.77146,0,0,0,0,0,0,0,0,79693.68809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241295.9072,60234.34116,0,0,0,0
659,FALSE,,,C9 H20 Cl N,Full match,No results,No results,No results,No results,No results,No results,2,0,0,0,0,0,0,-0.00012,-0.69,177.12831,178.13558,[M+H]+1,10.379,2593791.165,,,,,,,,,,,,,,,,,No matches found,No matches found,+,No MS2,,0,0,0,1625518.532,0,0,0,805416.2805,0,0,257440.2742,1994514.979,0,0,0,999223.0036,0,660595.207,0,437556.0331,0,0,0,0,0,0,0,0,0,945034.4983,0,0,0,0,0,0,0,0,0,0,807225.9749,1236694.258,0,0,0,0,0,0,0,0,0,0,0,0,993703.6611,2593791.165,0,0,0,1225348.236
660,FALSE,,Esculetin,C9 H6 O4,Full match,Full match,No results,Not the top hit,Full match,Not the top hit,Partial match,2,2,0,11,3,10,10,-3.00E-05,-0.15,178.02658,179.03386,[M+H]+1,16.902,7506598.011,-126.87,0.41,0.07,0.07,Benzenoids,Phenols,1-hydroxy-2-unsubstituted benzenoids,6,5281416,HMDB0030819,C09263,DTXSID3075383,ILEDWLMCKZNDJK-UHFFFAOYSA-N,65.5,8.3,,No matches found,No matches found,+,DDA for preferred ion,30.75828234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7506598.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661,FALSE,,,C12 H20 O10 S,Full match,No results,No results,No results,No results,No results,No results,14,0,0,0,0,0,0,0.00047,1.33,356.07819,179.04637,[M+2H]+2,15.297,3198269.419,,,,,,,,,,,,,,,,,No matches found,No matches found,+,No MS2,,0,0,0,0,0,0,3198269.419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
662,FALSE,,,C11 H11 Cl,Full match,No results,No results,No results,No results,No results,No results,2,0,0,0,0,0,0,-9.00E-05,-0.52,178.05484,179.06211,[M+H]+1,19.286,772597.7332,,,,,,,,,,,,,,,,,No matches found,No matches found,+,No MS2,,0,0,772597.7332,0,0,0,537309.4215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
663,FALSE,,,,No results,No results,No results,No results,No results,No results,No results,0,0,0,0,0,0,0,0,,355.0651,178.53983,[M+2H]+2,16.228,294545.8358,,,,,,,,,,,,,,,,,No matches found,No matches found,+,No MS2,,0,0,0,0,201368.4332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209230.3005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294545.8358,0,0,0
664,FALSE,,,C9 H6 Cl N O,Full match,No results,No results,Full match,No results,No results,No results,2,0,0,2,0,0,0,-0.00012,-0.67,179.01367,180.02095,[M+H]+1,12.761,1757802.692,,,,,,,,,,,,,,,,,No matches found,No matches found,+,No MS2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1757802.692,289781.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665,FALSE,,"3-[2-[3-(tert-butylamino)propoxy]ethoxy]-N-(5,5-dimethylhexyl)propanamide",C20 H42 N2 O3,Full match,No results,No results,No results,Full match,Full match,Partial match,1,0,0,0,2,10,10,-0.00022,-0.6,358.31933,180.16692,[M+2H]+2,17.265,5341257.341,-202.84,0.44,0.04,0.04,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",1,121464689,,,,GYYJOKPEQFLLTA,,,,No matches found,No matches found,+,DDA for other ion,75.28416506,0,0,0,0,0,0,0,0,0,5341257.341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
666,FALSE,,,C3 H5 As O4,No match,No results,No results,No results,Full match,No results,No results,2,0,0,0,3,0,0,-0.00013,-0.73,179.94025,180.94753,[M+H]+1,0.497,7762271.687,,,,,Organometallic compounds,Organometalloid compounds,Organoarsenic compounds,,,,,,,,,,No matches found,No matches found,+,DDA for preferred ion,23.78517868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7762271.687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
667,FALSE,,,C3 H5 Cl N4 O S,Full match,No results,No results,No results,No results,No results,No results,2,0,0,0,0,0,0,-0.00075,-4.15,179.98651,180.99379,[M+H]+1,0.569,873176.2117,,,,,,,,,,,,,,,,,No matches found,No matches found,+,No MS2,,53922.19354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,873176.2117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
668,FALSE,,,C2 H5 Cl N6 S,Full match,No results,No results,No results,No results,No results,No results,4,0,0,0,0,0,0,-0.00083,-4.61,179.99766,181.00494,[M+H]+1,17.653,1847480.914,,,,,,,,,,,,,,,,,No matches found,No matches found,+,No MS2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49841.49264,0,0,0,1847480.914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,910032.1028,0,0,0,0,0,0,0,0,0
669,FALSE,,,C5 H6 Cl O3 P,Full match,No results,No results,No match,No results,No results,No results,2,0,0,6,0,0,0,7.00E-05,0.41,179.97438,180.98166,[M+H]+1,23.058,341496.6186,,,,,,,,,,,,,,,,,No matches found,No matches found,+,No MS2,,0,0,341496.6186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
670,FALSE,,,C5 H9 O5 P,Full match,No results,No results,No results,No results,No results,No results,1,0,0,0,0,0,0,-0.00013,-0.7,180.01863,181.02591,[M+H]+1,25.357,807585.4966,,,,,,,,,,,,,,,,,No matches found,No matches found,+,No MS2,,0,0,0,0,0,0,0,0,693693.8515,0,0,0,0,0,0,0,0,0,0,0,561032.7759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,807585.4966
671,FALSE,,,C6 H8 N6 O,Full match,No results,No results,No results,No results,No results,No results,1,0,0,0,0,0,0,0.00031,1.7,180.07627,181.08354,[M+H]+1,16.146,116034.8875,,,,,,,,,,,,,,,,,No matches found,No matches found,+,No MS2,,0,0,0,0,0,0,0,0,0,0,0,0,0,116034.8875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
672,FALSE,,"7-phenylhepta-2,4,6-triyn-1-ol",C13 H8 O,No match,No results,No results,Not the top hit,Not the top hit,Full match,No match,1,0,0,5,5,10,10,-0.00012,-0.69,180.05739,181.06467,[M+H]+1,17.274,109644.8685,-99.35,0.27,0.14,0.15,Benzenoids,Benzene and substituted derivatives,,1,3085176,,,DTXSID80208966,OBLAWABLSMUERW,,,,No matches found,No matches found,+,DDA for preferred ion,35.92745299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109644.8685,0,0,0,0,0,0,0,0
673,FALSE,,,C6 H6 N6 O,Full match,No results,No results,No results,No results,No results,No results,1,0,0,0,0,0,0,0.00015,0.83,178.06046,179.06773,[M+H]+1,17.139,150820.7083,,,,,,,,,,,,,,,,,No matches found,No matches found,+,No MS2,,0,0,0,0,65360.60022,0,0,0,0,0,0,0,0,0,0,0,0,150820.7083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45788.37945,0,0,0,247888.6754,0,0,0,66408.11415,0,74413.72284,0,0,74897.82162,0,0,0,0
674,FALSE,,,C11 H16 O2,Full match,No results,No results,Full match,No results,No results,No results,1,0,0,12,0,0,0,-0.00011,-0.63,180.11492,181.12219,[M+H]+1,23.635,3894526.111,,,,,,,,,,,,,,,,,No matches found,No matches found,+,No MS2,,0,0,0,0,0,3894526.111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
